id,cip6
MID26449953,140801
MID26450025,141001
MID26450083,140801
MID26450135,141001
MID26450149,141901
MID26450167,141901
MID26450182,141001
MID26450202,141001
MID26450247,141001
MID26450271,141901
MID26450297,143501
MID26450297,141001
MID26450391,141001
MID26450487,141901
MID26450509,141001
MID26450517,143501
MID26450523,141001
MID26450523,140801
MID26450533,141901
MID26450533,143501
MID26450540,141001
MID26450601,141901
MID26450653,140801
MID26450787,141901
MID26450788,141001
MID26450929,141001
MID26451046,141901
MID26451101,143501
MID26451136,140801
MID26451141,141001
MID26451185,141001
MID26451222,141001
MID26451319,141901
MID26451506,141901
MID26451526,141001
MID26451558,141901
MID26451591,141001
MID26451624,140801
MID26451698,143501
MID26451698,141001
MID26451743,143501
MID26451823,143501
MID26451884,140801
MID26451890,143501
MID26451911,141901
MID26451916,141901
MID26451947,141901
MID26452133,140801
MID26452198,143501
MID26452249,141901
MID26452314,141001
MID26452349,140801
MID26452354,140801
MID26452461,140801
MID26452516,141001
MID26452551,140801
MID26452614,141901
MID26452684,141901
MID26452684,141001
MID26452754,140801
MID26452757,141001
MID26452855,141901
MID26452926,140801
MID26453077,141001
MID26453143,140801
MID26453157,141901
MID26453164,141001
MID26453308,141001
MID26453329,141901
MID26453337,141901
MID26453386,143501
MID26453484,141001
MID26453520,141001
MID26453544,140801
MID26453590,141901
MID26453674,141901
MID26453686,140801
MID26453765,143501
MID26453880,141901
MID26453884,143501
MID26453930,141001
MID26453930,140801
MID26453992,141901
MID26454004,141901
MID26454077,140801
MID26454082,143501
MID26454114,141901
MID26454169,141901
MID26454169,140801
MID26454194,140801
MID26454229,143501
MID26454251,140801
MID26454254,141001
MID26454294,141001
MID26454436,141901
MID26454448,141901
MID26454449,141001
MID26454610,143501
MID26454610,141001
MID26454644,141901
MID26454644,141001
MID26454677,141901
MID26454739,141001
MID26454748,140801
MID26454854,140801
MID26454855,141901
MID26455130,141001
MID26455303,143501
MID26455321,141001
MID26455409,141001
MID26455414,141001
MID26455424,140801
MID26455454,141901
MID26455523,143501
MID26455577,141001
MID26455632,140801
MID26455632,141901
MID26455686,141001
MID26455686,141901
MID26455758,141901
MID26455782,143501
MID26455782,141001
MID26455805,143501
MID26455805,141901
MID26455827,141901
MID26455847,141901
MID26455882,140801
MID26456112,141901
MID26456116,141901
MID26456288,141001
MID26456381,140801
MID26456381,141001
MID26456485,141901
MID26456493,141901
MID26456547,140801
MID26456583,141901
MID26456586,141001
MID26456696,140801
MID26456847,141901
MID26456850,141001
MID26456868,141901
MID26456868,143501
MID26456878,141001
MID26456918,141001
MID26457015,141901
MID26457054,141901
MID26457060,140801
MID26457127,141001
MID26457253,141901
MID26457255,141901
MID26457352,141901
MID26457417,143501
MID26457578,140801
MID26457578,141001
MID26457677,140801
MID26457677,143501
MID26457768,140801
MID26457781,143501
MID26457787,141901
MID26457791,141901
MID26457798,143501
MID26457926,141901
MID26457943,141901
MID26457974,143501
MID26457989,143501
MID26458050,141001
MID26458106,141001
MID26458186,141901
MID26458212,143501
MID26458212,141001
MID26458226,140801
MID26458228,141001
MID26458244,141001
MID26458249,140801
MID26458325,141001
MID26458495,140801
MID26458666,141901
MID26458761,140801
MID26458767,141901
MID26458813,141001
MID26458923,141901
MID26458976,141901
MID26459129,141001
MID26459289,140801
MID26459320,141901
MID26459404,140801
MID26459480,140801
MID26459486,140801
MID26459624,141001
MID26459664,141901
MID26459881,140801
MID26459883,141001
MID26459970,141001
MID26459986,140801
MID26460005,141001
MID26460035,141901
MID26460046,141001
MID26460071,141901
MID26460074,140801
MID26460085,141901
MID26460085,141001
MID26460237,140801
MID26460261,141901
MID26460289,141901
MID26460316,140801
MID26460326,141901
MID26460379,141001
MID26460440,140801
MID26460514,141901
MID26460521,141901
MID26460600,141001
MID26460605,141901
MID26460701,141001
MID26460794,141001
MID26460837,141001
MID26460851,140801
MID26460936,141001
MID26460956,143501
MID26460968,140801
MID26461083,141901
MID26461112,141001
MID26461136,141901
MID26461136,143501
MID26461157,141001
MID26461174,141001
MID26461270,141001
MID26461274,140801
MID26461389,141901
MID26461416,143501
MID26461467,141001
MID26461555,141001
MID26461613,141901
MID26461627,141901
MID26461692,140801
MID26461692,141901
MID26461799,143501
MID26461801,141001
MID26461801,143501
MID26461809,141001
MID26461809,141901
MID26461865,141001
MID26462229,140801
MID26462246,141001
MID26462285,141901
MID26462346,141901
MID26462346,140801
MID26462381,141001
MID26462458,140801
MID26462458,141001
MID26462474,141901
MID26462526,140801
MID26462640,140801
MID26462790,143501
MID26462897,140801
MID26462911,141001
MID26462924,141001
MID26462957,140801
MID26462961,141901
MID26463032,141001
MID26463070,140801
MID26463121,141901
MID26463138,140801
MID26463274,141001
MID26463297,141901
MID26463300,141001
MID26463411,143501
MID26463475,141001
MID26463509,141001
MID26463520,141001
MID26463646,141901
MID26463694,141001
MID26463695,141001
MID26463758,140801
MID26463840,143501
MID26463884,140801
MID26463886,141001
MID26463966,141901
MID26464020,141001
MID26464037,141001
MID26464037,141901
MID26464253,141001
MID26464255,141001
MID26464288,140801
MID26464542,140801
MID26464611,143501
MID26464690,141901
MID26464704,141901
MID26464714,141901
MID26464846,140801
MID26464863,141901
MID26464872,141901
MID26464872,143501
MID26464930,141001
MID26464956,141001
MID26465004,141901
MID26465030,141001
MID26465034,140801
MID26465045,141901
MID26465047,141001
MID26465047,141901
MID26465080,140801
MID26465390,141001
MID26465463,141001
MID26465472,141001
MID26465550,141001
MID26465551,141001
MID26465552,141901
MID26465616,141901
MID26465744,141901
MID26465778,143501
MID26465785,140801
MID26465836,141901
MID26466069,141901
MID26466217,141001
MID26466396,143501
MID26466396,141001
MID26466402,140801
MID26466461,143501
MID26466473,140801
MID26466500,141901
MID26466541,143501
MID26466558,140801
MID26466595,141901
MID26466629,141901
MID26466754,140801
MID26466802,141001
MID26466839,140801
MID26466839,143501
MID26466871,141001
MID26466895,141901
MID26466909,141001
MID26466909,143501
MID26467153,141001
MID26467207,141901
MID26467224,140801
MID26467294,141001
MID26467330,141001
MID26467373,143501
MID26467405,141901
MID26467415,140801
MID26467455,141901
MID26467498,140801
MID26467528,143501
MID26467540,141901
MID26467569,141901
MID26467569,141001
MID26467593,141001
MID26467766,143501
MID26467878,141001
MID26467917,143501
MID26467932,141901
MID26467934,143501
MID26468009,141901
MID26468009,143501
MID26468036,141901
MID26468044,141901
MID26468072,140801
MID26468276,141001
MID26468328,141901
MID26468493,140801
MID26468684,140801
MID26468808,141901
MID26468879,141901
MID26469023,141901
MID26469030,140801
MID26469055,141901
MID26469124,143501
MID26469158,143501
MID26469222,141901
MID26469326,141001
MID26469470,141901
MID26469628,140801
MID26470059,141001
MID26470065,141001
MID26470072,141901
MID26470083,141901
MID26470138,141901
MID26470280,141901
MID26470428,141001
MID26470508,141001
MID26470611,141901
MID26470675,141001
MID26470726,141901
MID26470867,141901
MID26471131,141001
MID26471252,143501
MID26471266,141001
MID26471336,141901
MID26471339,143501
MID26471449,143501
MID26471490,140801
MID26471502,140801
MID26471556,141901
MID26471601,141901
MID26471664,143501
MID26471675,143501
MID26471679,141001
MID26471782,141001
MID26471927,141901
MID26471931,141001
MID26471975,141901
MID26471996,140801
MID26472052,143501
MID26472094,141001
MID26472123,140801
MID26472124,141901
MID26472134,141001
MID26472136,141901
MID26472136,141001
MID26472137,141001
MID26472146,140801
MID26472170,143501
MID26472208,141001
MID26472252,143501
MID26472282,140801
MID26472299,141901
MID26472345,141901
MID26472448,141001
MID26472468,143501
MID26472487,141901
MID26472537,140801
MID26472771,141001
MID26472887,141901
MID26472956,141001
MID26473396,140801
MID26473478,140801
MID26473531,141001
MID26473619,140801
MID26473648,141901
MID26473696,141001
MID26473729,140801
MID26473793,143501
MID26473898,141001
MID26473917,141901
MID26473917,140801
MID26473969,141001
MID26474019,141901
MID26474078,141901
MID26474119,140801
MID26474125,141901
MID26474177,141901
MID26474177,143501
MID26474398,141001
MID26474570,140801
MID26474570,141901
MID26474685,140801
MID26474704,141001
MID26474746,141901
MID26474800,141901
MID26474800,141001
MID26474898,140801
MID26475042,141901
MID26475056,140801
MID26475169,141901
MID26475175,141001
MID26475294,141001
MID26475324,141901
MID26475459,141001
MID26475529,143501
MID26475532,141001
MID26475838,141901
MID26476040,140801
MID26476104,141001
MID26476127,141001
MID26476372,141901
MID26476617,141901
MID26476621,140801
MID26476832,141901
MID26477045,140801
MID26477133,141901
MID26477136,141901
MID26477167,141001
MID26477294,141901
MID26477315,140801
MID26477346,141001
MID26477375,141001
MID26477393,141901
MID26477455,141901
MID26477539,141901
MID26477804,141001
MID26477896,141901
MID26478024,140801
MID26478037,141001
MID26478065,141901
MID26478149,141001
MID26478173,141001
MID26478201,141001
MID26478212,143501
MID26478277,141901
MID26478400,141901
MID26478432,143501
MID26478450,143501
MID26478524,140801
MID26478611,140801
MID26478665,141901
MID26478801,141901
MID26478802,140801
MID26478848,140801
MID26478863,141001
MID26478904,141901
MID26478947,140801
MID26478989,143501
MID26479132,141001
MID26479185,141001
MID26479194,141901
MID26479229,140801
MID26479259,140801
MID26479373,141901
MID26479453,141901
MID26479479,141901
MID26479481,141901
MID26479481,141001
MID26479760,141901
MID26479777,141901
MID26479797,141001
MID26479831,143501
MID26479852,140801
MID26479854,140801
MID26479923,141901
MID26479992,143501
MID26480017,141901
MID26480048,140801
MID26480062,141901
MID26480105,141901
MID26480151,140801
MID26480152,143501
MID26480264,141001
MID26480313,140801
MID26480497,141001
MID26480627,140801
MID26480629,141901
MID26480777,141901
MID26480891,140801
MID26480938,141901
MID26480960,141901
MID26480964,141901
MID26480973,141001
MID26481046,141901
MID26481176,140801
MID26481212,141001
MID26481359,141901
MID26481474,141001
MID26481596,141901
MID26481685,141901
MID26481720,140801
MID26481818,140801
MID26482050,140801
MID26482365,141901
MID26482528,141001
MID26482774,141001
MID26482851,141001
MID26482874,141901
MID26483021,140801
MID26483316,141901
MID26483321,140801
MID26483353,141001
MID26483656,141901
MID26483656,140801
MID26483686,141001
MID26483740,141001
MID26483748,141901
MID26483753,143501
MID26483772,140801
MID26483805,140801
MID26483816,140801
MID26483948,141901
MID26483955,143501
MID26484053,143501
MID26484063,141901
MID26484152,140801
MID26484171,140801
MID26484465,140801
MID26484498,143501
MID26484523,141901
MID26484554,141901
MID26484589,141901
MID26484659,141901
MID26484867,140801
MID26484887,141901
MID26484953,141901
MID26484988,143501
MID26485081,140801
MID26485153,141901
MID26485165,141001
MID26485172,141001
MID26485210,143501
MID26485307,141901
MID26485685,141901
MID26485694,141901
MID26485713,143501
MID26485736,141001
MID26485880,141901
MID26485892,140801
MID26486045,140801
MID26486071,141901
MID26486138,141901
MID26486242,141901
MID26486436,143501
MID26486524,141901
MID26486528,140801
MID26486538,141001
MID26486560,141901
MID26486689,141001
MID26487314,141901
MID26487576,141901
MID26487634,141001
MID26487674,140801
MID26487777,140801
MID26487823,141901
MID26488265,141901
MID26488428,141901
MID26488618,140801
MID26488759,141901
MID26488792,141901
MID26488996,141901
MID26488996,140801
MID26489015,143501
MID26489075,141001
MID26489200,141001
MID26489285,141001
MID26489394,141001
MID26489432,143501
MID26489438,141001
MID26489461,141001
MID26489566,141001
MID26489605,141901
MID26489639,141901
MID26489643,141901
MID26489654,141901
MID26489666,143501
MID26489675,140801
MID26489685,140801
MID26489713,141901
MID26489887,140801
MID26489926,140801
MID26489975,141901
MID26490067,140801
MID26490081,140801
MID26490126,140801
MID26490154,140801
MID26490235,143501
MID26490419,141001
MID26490426,143501
MID26490458,141901
MID26490459,141901
MID26490543,141901
MID26490543,141001
MID26490554,141901
MID26490712,141901
MID26490712,141001
MID26490738,141001
MID26490768,140801
MID26490876,141901
MID26490890,141901
MID26490897,140801
MID26490987,141001
MID26490999,140801
MID26491017,141001
MID26491077,141001
MID26491152,141001
MID26491160,141901
MID26491213,141001
MID26491254,140801
MID26491290,141001
MID26491335,141001
MID26491357,141001
MID26491427,141001
MID26491514,141901
MID26491626,141901
MID26491626,143501
MID26491678,141001
MID26491837,143501
MID26491843,141901
MID26491885,141001
MID26491934,141901
MID26491974,141001
MID26491980,141901
MID26492056,140801
MID26492069,141001
MID26492208,143501
MID26492220,140801
MID26492223,143501
MID26492400,141001
MID26492450,140801
MID26492552,140801
MID26492625,141901
MID26492741,140801
MID26492741,143501
MID26492758,141001
MID26492802,141001
MID26492853,141001
MID26492853,143501
MID26492945,141901
MID26492967,140801
MID26493039,140801
MID26493048,140801
MID26493084,140801
MID26493135,141001
MID26493204,141901
MID26493242,140801
MID26493251,141001
MID26493261,140801
MID26493261,141901
MID26493320,140801
MID26493421,141001
MID26493449,141001
MID26493552,141001
MID26493586,141901
MID26493634,141901
MID26493666,141001
MID26493669,141001
MID26493742,141901
MID26493742,140801
MID26493786,141901
MID26493934,141001
MID26493984,141001
MID26494048,141001
MID26494072,141901
MID26494106,140801
MID26494122,141901
MID26494166,141901
MID26494262,141901
MID26494268,140801
MID26494336,141901
MID26494378,143501
MID26494425,140801
MID26494441,141901
MID26494469,141001
MID26494527,141001
MID26494528,141001
MID26494579,141901
MID26494653,140801
MID26494659,141901
MID26494716,140801
MID26494743,140801
MID26494808,141001
MID26494854,140801
MID26494854,141901
MID26494918,141001
MID26494983,141901
MID26495078,143501
MID26495083,141901
MID26495103,141001
MID26495119,143501
MID26495124,141001
MID26495125,141001
MID26495160,141901
MID26495296,141901
MID26495313,140801
MID26495313,141901
MID26495318,141001
MID26495378,140801
MID26495385,141001
MID26495555,143501
MID26495646,141901
MID26495657,141901
MID26495785,140801
MID26495862,141001
MID26495897,141901
MID26495966,141901
MID26495966,143501
MID26496115,143501
MID26496129,141001
MID26496170,143501
MID26496224,141001
MID26496239,141901
MID26496386,141901
MID26496443,141901
MID26496563,140801
MID26496585,141001
MID26496615,141901
MID26496630,141001
MID26496677,141901
MID26496707,141901
MID26496758,140801
MID26496829,140801
MID26496829,141901
MID26496895,141001
MID26496911,141001
MID26497002,143501
MID26497079,140801
MID26497113,141001
MID26497119,141901
MID26497132,141001
MID26497154,141001
MID26497167,140801
MID26497218,141001
MID26497219,141001
MID26497248,140801
MID26497282,141001
MID26497301,141001
MID26497301,143501
MID26497320,141001
MID26497353,140801
MID26497428,140801
MID26497428,143501
MID26497436,141901
MID26497491,143501
MID26497536,141001
MID26497555,141001
MID26497666,141901
MID26497689,141901
MID26497738,141901
MID26497747,141001
MID26497756,141901
MID26497762,141001
MID26497766,141901
MID26497821,141001
MID26497886,143501
MID26497947,141901
MID26497953,140801
MID26497983,141001
MID26497997,140801
MID26498047,141001
MID26498105,141901
